open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
1740956400000,24.61,24.986,24.607,24.941,496050.0,1740959999999,12300638.7900,53161,254576,6314134.3780,0
1740960000000,24.941,25.099,24.638,24.771,775198.0,1740963599999,19289355.7640,77615,362292,9015976.7060,0
1740963600000,24.77,24.857,24.285,24.288,572929.0,1740967199999,14053002.9820,53206,228006,5595819.6450,0
1740967200000,24.287,24.426,23.921,24.38,638616.0,1740970799999,15440851.5750,53689,312960,7569662.4120,0
1740970800000,24.38,24.529,24.041,24.529,487772.0,1740974399999,11841828.0890,37942,274567,6666775.0210,0
1740974400000,24.529,24.673,24.378,24.608,328277.0,1740977999999,8045407.5110,30920,149980,3676381.5170,0
1740978000000,24.608,24.681,24.419,24.513,260108.0,1740981599999,6381292.2080,24489,105751,2594340.0780,0
1740981600000,24.513,24.54,23.422,23.646,796116.0,1740985199999,19013611.5970,59966,374863,8943598.3230,0
1740985200000,23.647,23.865,23.352,23.81,607225.0,1740988799999,14325929.5590,58156,298079,7031271.2770,0
1740988800000,23.81,23.836,23.064,23.242,658852.0,1740992399999,15404439.7890,55938,321124,7510208.2440,0
1740992400000,23.243,23.465,23.007,23.349,523749.0,1740995999999,12190335.2590,60260,258429,6017423.3090,0
1740996000000,23.348,23.72,23.309,23.644,354334.0,1740999599999,8346594.2290,38326,193783,4564179.5790,0
1740999600000,23.644,23.689,23.406,23.492,317373.0,1741003199999,7460957.0020,31247,164631,3871128.1980,0
1741003200000,23.491,23.744,23.401,23.584,443899.0,1741006799999,10464332.0400,46161,228199,5379151.7790,0
1741006800000,23.585,23.99,23.543,23.859,490142.0,1741010399999,11653395.3740,45784,264710,6292697.7840,0
1741010400000,23.858,23.912,22.92,22.975,1373809.0,1741013999999,32247087.8320,108012,637674,14993168.1880,0
1741014000000,22.977,23.664,22.941,23.236,1201280.0,1741017599999,28025883.1220,102874,679046,15848117.2160,0
1741017600000,23.237,23.405,23.055,23.316,387826.0,1741021199999,9018848.6730,46416,186364,4335048.2090,0
1741021200000,23.315,23.394,22.98,23.028,448028.0,1741024799999,10392085.3950,43278,218754,5075922.1930,0
